MSD_BM,MSD_CRW
55125.51848721623,1150644.6565777042
55614.92241560747,1156939.3990081097
56126.906978269144,1163242.532861838
56644.137092489924,1169556.8945266237
57134.792147672786,1175919.5146200042
57628.39354565815,1182309.321298868
58162.45157688218,1188752.690748964
58688.058760393855,1195145.1285548182
59230.12279783843,1201516.4610366633
59738.5148908597,1207878.8790418482
60222.76065238712,1214219.7263499533
60672.806865810504,1220531.1366789597
61132.71063788618,1226792.428246167
61641.97563639274,1233040.6589668011
62183.1426189401,1239274.7929491738
62733.013786248965,1245489.0526620322
63279.071933475985,1251715.3844080945
63830.529931599485,1257947.5965320533
64362.88990732608,1264183.8920686422
64909.8937733934,1270440.0886515018
65457.34517389286,1276802.603440917
65961.07253025586,1283291.1752515377
66463.8341399279,1289829.0117222003
66992.08318503546,1296272.6984398374
67494.30697756719,1302662.6942304857
68032.32585142563,1308946.5794109679
68592.67900551623,1315160.3062110327
69155.06444538682,1321284.1166323728
69699.5700214561,1327322.8975815962
70227.65627722802,1333352.9420856126
70784.76847117498,1339415.6088960744
71319.04607427192,1345549.7074249985
71834.0966788373,1351743.99917425
72363.0354537553,1358229.0880279494
72864.9331277781,1365096.809803565
73377.15340166942,1372359.4082143574
73907.06061997336,1379958.3492649947
74491.66424364074,1387908.022396936
75087.84102520093,1396320.5035037422
75629.64413500822,1405220.078282959
76222.43697535843,1414413.5250843307
76841.19892372595,1423923.8820186947
77458.77421962743,1433567.1621658767
78082.84201064252,1443318.9235407065
78731.57781775974,1453211.0451668645
79345.60169030644,1463210.1981636663
79910.11606721059,1473289.3382259822
80510.09519392224,1483443.2037272525
81078.13581229749,1493675.628917471
81693.56922553321,1504071.7802305487
82333.75106210871,1514614.715204976
82931.63366414915,1525279.9961024616
83510.94062105131,1536079.8150603476
84043.932960979,1547231.9555683567
84528.12649619002,1558757.6184176635
84945.75181251745,1570701.0789121469
85293.77773534966,1583024.7806327688
85698.64040220095,1595434.3978141418
86196.6581078415,1607876.9754296006
86702.56608425628,1620363.9231397118
87155.34365865633,1633004.1765679338
87564.90964230377,1645799.590715376
87968.4757637846,1658725.3971239852
88417.60775254885,1671801.2321455583
88969.62039638452,1684985.6532305637
89540.86184528847,1698239.8926528664
90112.78008774619,1711550.9021282715
90730.47358412114,1724919.7378754017
91311.83326633257,1738271.2831654353
91891.1495933007,1751611.53286537
92392.90813087579,1764952.6255534976
92859.22767134596,1778284.8189728179
93250.77154527472,1791619.5246868406
93657.28278851055,1804949.2547496809
93958.827011253,1818313.7834015528
94312.57926876459,1831747.8680803597
94706.53048361995,1845296.0573698992
94981.97028394116,1858881.879442565
95268.32316568615,1872486.5408041645
95561.59358448001,1886069.799940596
95808.57912372868,1899689.6860559701
95965.45783359437,1913318.6634170534
96179.98661986142,1926987.4685315103
96413.2321663293,1940633.7907585273
96708.33765321318,1954249.5674828244
96996.9822535091,1967794.3408035776
97121.31680032931,1981245.9167014977
97330.73732354256,1994606.0652549365
97664.62318690607,2007838.5870891206
98003.67063077999,2020916.340937938
98474.62120888189,2033828.867470222
98926.04470551848,2046574.158820271
99289.54753619425,2059117.6727546202
99497.76162108465,2071427.6895665335
99639.09315785512,2083564.937207971
99882.85389254404,2095516.6546837115
100193.88730955886,2107331.2541676303
100448.96221057109,2118953.7013870566
100700.97126716678,2131367.272295947
101085.5013508402,2144375.8475739253
101535.31350723193,2157909.6158090075
101910.62724189887,2171920.46725165
102290.46881107657,2186435.642306995
102785.81674352047,2201509.630922408
103264.4883847066,2217229.100504277
103952.76980198936,2232929.644824569
104639.48055989142,2248584.993059464
105168.64605729574,2264580.630895864
105398.66985362282,2281393.125725149
105547.53550518055,2298239.0447756336
105500.86223313858,2315185.0153869605
105383.54113800975,2332083.081289797
104917.96920940062,2348909.387383826
104131.686696892,2365603.5364634176
103587.79746788704,2382194.639511555
102957.26942878265,2398617.490130709
102597.14268788212,2414983.9052913827
102411.53974664294,2431131.0925821615
102584.12598542689,2446890.2112590144
102163.88549117195,2462129.5192549224
101062.26940382825,2476619.1546605965
100095.33322762344,2490005.7582956334
99825.04872204528,2502122.58872183
98997.08183498966,2512413.6732657575
97496.12124552378,2520606.787457888
96630.62730811401,2529126.8413102445
97027.42137347133,2539039.9939264664
100140.43080108604,2551810.2056188025
